Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
237,1698222448743,25/10/2023 08:27:28,1698229648743,2,25/10/2023 12:27:28,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,27,match,Screen 3,z1irvt,3,timedOut,,301.09199997616815,300.57500000001164,301.09199997616815,301.09199997616815,300.57500000001164,301.09199997616815,1,301.09199997616815,0,0,,Time Limit,screen,0,screen,match,Ring 2.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
238,1698222448772,25/10/2023 08:27:28,1698229648772,2,25/10/2023 12:27:28,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,27,match,Screen 4,9wlxvm,4,info,Video start,29.21799998807744,16.453999999997905,29.21799998807744,29.21799998807744,16.453999999997905,29.21799998807744,1,29.21799998807744,0,0,,Video,video,1,object-178,match,Ring 2.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
239,1698222452049,25/10/2023 08:27:32,1698229652049,2,25/10/2023 12:27:32,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,27,match,Screen 4,9wlxvm,4,response,match,3306.9170000119193,3304.597000000009,3306.9170000119193,3306.9170000119193,3304.597000000009,3306.9170000119193,1,3306.9170000119193,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Ring 2.jpg,Sirkel.mp4,same,different,ring,9,target,1,,,
240,1698222452548,25/10/2023 08:27:32,1698229652548,2,25/10/2023 12:27:32,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,21,nomatch,Screen 1,8mz8sc,1,continue,,500.542999999976,500.542999999976,500.542999999976,500.542999999976,500.542999999976,500.542999999976,1,500.542999999976,0,0,,Fixation Timing,,1,object-186,nomatch,Salt 1.jpg,Kjøtt.mp4,different,different,na,58,foil,1,,,
241,1698222453550,25/10/2023 08:27:33,1698229653550,2,25/10/2023 12:27:33,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,21,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.2770000119344,1001.5679999999993,1002.2770000119344,1002.2770000119344,1001.5679999999993,1002.2770000119344,0,1002.2770000119344,0,0,,Time Limit,screen,0,screen,nomatch,Salt 1.jpg,Kjøtt.mp4,different,different,na,58,foil,1,,,
242,1698222453850,25/10/2023 08:27:33,1698229653850,2,25/10/2023 12:27:33,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,21,nomatch,Screen 3,d73ena,3,timedOut,,301.0089999642514,300.4230000000098,301.0089999642514,301.0089999642514,300.4230000000098,301.0089999642514,1,301.0089999642514,0,0,,Time Limit,screen,0,screen,nomatch,Salt 1.jpg,Kjøtt.mp4,different,different,na,58,foil,1,,,
243,1698222453861,25/10/2023 08:27:33,1698229653861,2,25/10/2023 12:27:33,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,21,nomatch,Screen 4,kfk7dt,4,info,Video start,11.594999988083496,0,11.594999988083496,11.594999988083496,0,11.594999988083496,0,11.594999988083496,0,0,,Video,video,1,object-204,nomatch,Salt 1.jpg,Kjøtt.mp4,different,different,na,58,foil,1,,,
244,1698222455639,25/10/2023 08:27:35,1698229655639,2,25/10/2023 12:27:35,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,21,nomatch,Screen 4,kfk7dt,4,response,nomatch,1789.8859999761626,1785.796000000002,1789.8859999761626,1789.8859999761626,1785.796000000002,1789.8859999761626,0,1789.8859999761626,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Salt 1.jpg,Kjøtt.mp4,different,different,na,58,foil,1,,,
245,1698222456137,25/10/2023 08:27:36,1698229656137,2,25/10/2023 12:27:36,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,28,match,Screen 1,nmofvp,1,continue,,500.6929999999993,500.6929999999993,500.6929999999993,500.6929999999993,500.6929999999993,500.6929999999993,1,500.6929999999993,0,0,,Fixation Timing,,1,object-167,match,Think 2.jpg,Tror.mp4,same,same,think,46,target,1,,,
246,1698222457139,25/10/2023 08:27:37,1698229657139,2,25/10/2023 12:27:37,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,28,match,Screen 2,pevo7u,2,timedOut,,1002.797000011924,1001.0929999999935,1002.797000011924,1002.797000011924,1001.0929999999935,1002.797000011924,0,1002.797000011924,0,0,,Time Limit,screen,0,screen,match,Think 2.jpg,Tror.mp4,same,same,think,46,target,1,,,
247,1698222457438,25/10/2023 08:27:37,1698229657438,2,25/10/2023 12:27:37,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,28,match,Screen 3,z1irvt,3,timedOut,,301.40400000000955,300.70800000001327,301.40400000000955,301.40400000000955,300.70800000001327,301.40400000000955,1,301.40400000000955,0,0,,Time Limit,screen,0,screen,match,Think 2.jpg,Tror.mp4,same,same,think,46,target,1,,,
248,1698222457463,25/10/2023 08:27:37,1698229657463,2,25/10/2023 12:27:37,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,28,match,Screen 4,9wlxvm,4,info,Video start,24.802999988075346,16.486000000004424,24.802999988075346,24.802999988075346,16.486000000004424,24.802999988075346,1,24.802999988075346,0,0,,Video,video,1,object-178,match,Think 2.jpg,Tror.mp4,same,same,think,46,target,1,,,
249,1698222459414,25/10/2023 08:27:39,1698229659414,2,25/10/2023 12:27:39,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,28,match,Screen 4,9wlxvm,4,response,match,1975.9960000119172,1969.502999999997,1975.9960000119172,1975.9960000119172,1969.502999999997,1975.9960000119172,1,1975.9960000119172,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Think 2.jpg,Tror.mp4,same,same,think,46,target,1,,,
250,1698222459908,25/10/2023 08:27:39,1698229659908,2,25/10/2023 12:27:39,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,22,nomatch,Screen 1,8mz8sc,1,continue,,500.5659999999916,500.5659999999916,500.5659999999916,500.5659999999916,500.5659999999916,500.5659999999916,1,500.5659999999916,0,0,,Fixation Timing,,1,object-186,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
251,1698222460910,25/10/2023 08:27:40,1698229660910,2,25/10/2023 12:27:40,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,22,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.9270000119286,1001.2259999999951,1001.9270000119286,1001.9270000119286,1001.2259999999951,1001.9270000119286,0,1001.9270000119286,0,0,,Time Limit,screen,0,screen,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
252,1698222461210,25/10/2023 08:27:41,1698229661210,2,25/10/2023 12:27:41,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,22,nomatch,Screen 3,d73ena,3,timedOut,,301.2010000119335,300.6350000000093,301.2010000119335,301.2010000119335,300.6350000000093,301.2010000119335,1,301.2010000119335,0,0,,Time Limit,screen,0,screen,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
253,1698222461224,25/10/2023 08:27:41,1698229661224,2,25/10/2023 12:27:41,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,22,nomatch,Screen 4,kfk7dt,4,info,Video start,13.931000011924189,0,13.931000011924189,13.931000011924189,0,13.931000011924189,0,13.931000011924189,0,0,,Video,video,1,object-204,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
254,1698222462944,25/10/2023 08:27:42,1698229662944,2,25/10/2023 12:27:42,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,22,nomatch,Screen 4,kfk7dt,4,response,nomatch,1733.7660000000033,1718.8390000000072,1733.7660000000033,1733.7660000000033,1718.8390000000072,1733.7660000000033,0,1733.7660000000033,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Call 2.jpg,Blod.mp4,different,different,na,61,foil,1,,,
255,1698222463430,25/10/2023 08:27:43,1698229663430,2,25/10/2023 12:27:43,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,23,nomatch,Screen 1,8mz8sc,1,continue,,500.8310000000056,500.8310000000056,500.8310000000056,500.8310000000056,500.8310000000056,500.8310000000056,1,500.8310000000056,0,0,,Fixation Timing,,1,object-186,nomatch,Engagement 2.jpg,Fotball.mp4,different,different,na,50,foil,1,,,
256,1698222464432,25/10/2023 08:27:44,1698229664432,2,25/10/2023 12:27:44,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,23,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.1959999642277,1001.5209999999788,1002.1959999642277,1002.1959999642277,1001.5209999999788,1002.1959999642277,0,1002.1959999642277,0,0,,Time Limit,screen,0,screen,nomatch,Engagement 2.jpg,Fotball.mp4,different,different,na,50,foil,1,,,
257,1698222464731,25/10/2023 08:27:44,1698229664731,2,25/10/2023 12:27:44,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,23,nomatch,Screen 3,d73ena,3,timedOut,,300.37500001193257,300.012000000017,300.37500001193257,300.37500001193257,300.012000000017,300.37500001193257,1,300.37500001193257,0,0,,Time Limit,screen,0,screen,nomatch,Engagement 2.jpg,Fotball.mp4,different,different,na,50,foil,1,,,
258,1698222464738,25/10/2023 08:27:44,1698229664738,2,25/10/2023 12:27:44,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,23,nomatch,Screen 4,kfk7dt,4,info,Video start,7.280000011915574,0,7.280000011915574,7.280000011915574,0,7.280000011915574,0,7.280000011915574,0,0,,Video,video,1,object-204,nomatch,Engagement 2.jpg,Fotball.mp4,different,different,na,50,foil,1,,,
259,1698222466665,25/10/2023 08:27:46,1698229666665,2,25/10/2023 12:27:46,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,23,nomatch,Screen 4,kfk7dt,4,response,nomatch,1934.0629999999946,1919.3610000000044,1934.0629999999946,1934.0629999999946,1919.3610000000044,1934.0629999999946,0,1934.0629999999946,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Engagement 2.jpg,Fotball.mp4,different,different,na,50,foil,1,,,
260,1698222467153,25/10/2023 08:27:47,1698229667153,2,25/10/2023 12:27:47,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 1,8mz8sc,1,continue,,500.74299999998766,500.74299999998766,500.74299999998766,500.74299999998766,500.74299999998766,500.74299999998766,1,500.74299999998766,0,0,,Fixation Timing,,1,object-186,nomatch,Play 2.jpg,Bo.mp4,different,different,na,64,foil,1,,,
261,1698222468153,25/10/2023 08:27:48,1698229668153,2,25/10/2023 12:27:48,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.9590000000026,1001.3580000000075,1001.9590000000026,1001.9590000000026,1001.3580000000075,1001.9590000000026,0,1001.9590000000026,0,0,,Time Limit,screen,0,screen,nomatch,Play 2.jpg,Bo.mp4,different,different,na,64,foil,1,,,
262,1698222468453,25/10/2023 08:27:48,1698229668453,2,25/10/2023 12:27:48,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 3,d73ena,3,timedOut,,300.8009999880742,300.43899999998393,300.8009999880742,300.8009999880742,300.43899999998393,300.8009999880742,1,300.8009999880742,0,0,,Time Limit,screen,0,screen,nomatch,Play 2.jpg,Bo.mp4,different,different,na,64,foil,1,,,
263,1698222468463,25/10/2023 08:27:48,1698229668463,2,25/10/2023 12:27:48,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 4,kfk7dt,4,info,Video start,9.983999976169319,0,9.983999976169319,9.983999976169319,0,9.983999976169319,0,9.983999976169319,0,0,,Video,video,1,object-204,nomatch,Play 2.jpg,Bo.mp4,different,different,na,64,foil,1,,,
264,1698222474492,25/10/2023 08:27:54,1698229674492,2,25/10/2023 12:27:54,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,24,nomatch,Screen 4,kfk7dt,4,response,nomatch,6038.962000011932,6025.21100000001,6038.962000011932,6038.962000011932,6025.21100000001,6038.962000011932,0,6038.962000011932,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Play 2.jpg,Bo.mp4,different,different,na,64,foil,1,,,
265,1698222474979,25/10/2023 08:27:54,1698229674979,2,25/10/2023 12:27:54,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 1,8mz8sc,1,continue,,500.5430000000051,500.5430000000051,500.5430000000051,500.5430000000051,500.5430000000051,500.5430000000051,1,500.5430000000051,0,0,,Fixation Timing,,1,object-186,nomatch,Think 1.jpg,Kysse.mp4,different,different,na,94,foil,1,,,
266,1698222475981,25/10/2023 08:27:55,1698229675981,2,25/10/2023 12:27:55,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.1079999880749,1001.3940000000002,1002.1079999880749,1002.1079999880749,1001.3940000000002,1002.1079999880749,0,1002.1079999880749,0,0,,Time Limit,screen,0,screen,nomatch,Think 1.jpg,Kysse.mp4,different,different,na,94,foil,1,,,
267,1698222476282,25/10/2023 08:27:56,1698229676282,2,25/10/2023 12:27:56,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 3,d73ena,3,timedOut,,301.9139999761537,300.30199999999604,301.9139999761537,301.9139999761537,300.30199999999604,301.9139999761537,1,301.9139999761537,0,0,,Time Limit,screen,0,screen,nomatch,Think 1.jpg,Kysse.mp4,different,different,na,94,foil,1,,,
268,1698222476292,25/10/2023 08:27:56,1698229676292,2,25/10/2023 12:27:56,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 4,kfk7dt,4,info,Video start,11.268999988078605,0,11.268999988078605,11.268999988078605,0,11.268999988078605,0,11.268999988078605,0,0,,Video,video,1,object-204,nomatch,Think 1.jpg,Kysse.mp4,different,different,na,94,foil,1,,,
269,1698222478434,25/10/2023 08:27:58,1698229678434,2,25/10/2023 12:27:58,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,25,nomatch,Screen 4,kfk7dt,4,response,nomatch,2153.2239999999874,2136.4169999999867,2153.2239999999874,2153.2239999999874,2136.4169999999867,2153.2239999999874,0,2153.2239999999874,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Think 1.jpg,Kysse.mp4,different,different,na,94,foil,1,,,
270,1698222478918,25/10/2023 08:27:58,1698229678918,2,25/10/2023 12:27:58,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 1,8mz8sc,1,continue,,500.65400000000955,500.65400000000955,500.65400000000955,500.65400000000955,500.65400000000955,500.65400000000955,1,500.65400000000955,0,0,,Fixation Timing,,1,object-186,nomatch,Cabbage 2.jpg,Tegne.mp4,different,same,na,49,foil,1,,,
271,1698222479919,25/10/2023 08:27:59,1698229679919,2,25/10/2023 12:27:59,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.5409999761614,1001.262000000017,1001.5409999761614,1001.5409999761614,1001.262000000017,1001.5409999761614,0,1001.5409999761614,0,0,,Time Limit,screen,0,screen,nomatch,Cabbage 2.jpg,Tegne.mp4,different,same,na,49,foil,1,,,
272,1698222480219,25/10/2023 08:28:00,1698229680219,2,25/10/2023 12:28:00,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 3,d73ena,3,timedOut,,300.6790000119072,300.4069999999774,300.6790000119072,300.6790000119072,300.4069999999774,300.6790000119072,1,300.6790000119072,0,0,,Time Limit,screen,0,screen,nomatch,Cabbage 2.jpg,Tegne.mp4,different,same,na,49,foil,1,,,
273,1698222480231,25/10/2023 08:28:00,1698229680231,2,25/10/2023 12:28:00,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 4,kfk7dt,4,info,Video start,11.41099998808792,0,11.41099998808792,11.41099998808792,0,11.41099998808792,0,11.41099998808792,0,0,,Video,video,1,object-204,nomatch,Cabbage 2.jpg,Tegne.mp4,different,same,na,49,foil,1,,,
274,1698222482540,25/10/2023 08:28:02,1698229682540,2,25/10/2023 12:28:02,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,26,nomatch,Screen 4,kfk7dt,4,response,nomatch,2321.27200001193,2319.9349999999977,2321.27200001193,2321.27200001193,2319.9349999999977,2321.27200001193,0,2321.27200001193,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Cabbage 2.jpg,Tegne.mp4,different,same,na,49,foil,1,,,
275,1698222483040,25/10/2023 08:28:03,1698229683040,2,25/10/2023 12:28:03,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 1,8mz8sc,1,continue,,500.82600000000093,500.82600000000093,500.82600000000093,500.82600000000093,500.82600000000093,500.82600000000093,1,500.82600000000093,0,0,,Fixation Timing,,1,object-186,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
276,1698222484042,25/10/2023 08:28:04,1698229684042,2,25/10/2023 12:28:04,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.0110000119312,1001.3260000000009,1002.0110000119312,1002.0110000119312,1001.3260000000009,1002.0110000119312,0,1002.0110000119312,0,0,,Time Limit,screen,0,screen,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
277,1698222484342,25/10/2023 08:28:04,1698229684342,2,25/10/2023 12:28:04,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 3,d73ena,3,timedOut,,301.18500001193024,300.41599999999744,301.18500001193024,301.18500001193024,300.41599999999744,301.18500001193024,1,301.18500001193024,0,0,,Time Limit,screen,0,screen,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
278,1698222484353,25/10/2023 08:28:04,1698229684353,2,25/10/2023 12:28:04,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 4,kfk7dt,4,info,Video start,11.786999976170016,0,11.786999976170016,11.786999976170016,0,11.786999976170016,0,11.786999976170016,0,0,,Video,video,1,object-204,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
279,1698222485993,25/10/2023 08:28:05,1698229685993,2,25/10/2023 12:28:05,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,27,nomatch,Screen 4,kfk7dt,4,response,nomatch,1651.568999964249,1635.671000000002,1651.568999964249,1651.568999964249,1635.671000000002,1651.568999964249,0,1651.568999964249,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Watch 1.jpg,Dyr.mp4,different,different,na,95,foil,1,,,
280,1698222486478,25/10/2023 08:28:06,1698229686478,2,25/10/2023 12:28:06,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 1,8mz8sc,1,continue,,500.7829999999958,500.7829999999958,500.7829999999958,500.7829999999958,500.7829999999958,500.7829999999958,1,500.7829999999958,0,0,,Fixation Timing,,1,object-186,nomatch,Run 1.jpg,Bruke.mp4,different,different,na,91,foil,1,,,
281,1698222487480,25/10/2023 08:28:07,1698229687480,2,25/10/2023 12:28:07,142915,16,task-eu79,,32477455,nzv6tssh,9612157,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 118.0.0.0,5120x1440,3164x1273,Accepted,,0,experiment list1,109,Not on phone,Accepted,,nsl_list1,28,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.214999988093,1001.4010000000126,1002.214999988093,1002.214999988093,1001.4010000000126,1002.214999988093,0,1002.214999988093,0,0,,Time Limit,screen,0,screen,nomatch,Run 1.jpg,Bruke.mp4,different,different,na,91,foil,1,,,
